Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
232670, Current Directory browser: dragging file to newly created folder causes exception,"Dragging a file to a newly created folder in the Current Directory browser produces an exception, like the following, in the Command Window.  java.lang.IllegalArgumentException: Row index out of range at javax.swing.JTable.boundRow(Unknown Source) at javax.swing.JTable.setRowSelectionInterval(Unknown Source) at com.mathworks.mde.filebrowser.FileView.selectRows(FileView.java:###) at com.mathworks.mde.filebrowser.FileView.selectRowsAndScrollOnEventThread(FileView.java:####)  ",,MATLAB,Other,R14SP2,22 May 2008
232566, Command Window printing sometimes fails,"In the Command Window, when you select File -> Print  or Print Selection , printing sometimes fails and an exception like the following appears in the Command Window.  java.lang.NullPointerException atcom.mathworks.widgets.text.print.PrintSettings.getLastPrintRequestAttributes(PrintSettings.java:###)at com.mathworks.mde.cmdwin.XCmdWndView.print(XCmdWndView.java:####) ",,MATLAB,Other,R14SP2,22 May 2008
232403, Startup Error Message on Windows Systems with Chinese Locale Setting,"When you start MATLAB on a Windows system that uses the Chinese locale for its Regional setting, an error appears in the Command Window that begins as follows: sun.io.MalformedInputExceptionat sun.io.ByteToCharGB18030.convert(Unknown Source) at sun.nio.cs.StreamDecoder$ConverterSD.convertInto(Unknown Source) at sun.nio.cs.StreamDecoder$ConverterSD.implRead(Unknown Source) at sun.nio.cs.StreamDecoder.read(Unknown Source) at java.io.InputStreamReader.read(Unknown Source) at org.apache.xerces.impl.XMLEntityManager$EntityScanner.load(XMLEntityManager.java:3186) at org.apache.xerces.impl.XMLEntityManager$EntityScanner.skipString(XMLEntityManager.java:2948) at org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher.dispatch(XMLDocumentScannerImpl.java:563) at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(XMLDocumentFragmentScannerImpl.java:333) ...  ","This bug should not affect MATLAB in any way, so you can continue running without any problems. If you want to clear the error message from the Command Window, run clc.This problem is due to the JVM used in some versions of MATLAB. To fix this problem, you can use the 1.4.2_05 JVM version with MATLAB. For instructions to change the JVM version MATLAB uses, see solution  1-1812J.",MATLAB,Other,R14SP2,02 Sep 2005
232399, normxcorr2 returns complex valued correlation coefficients,"Due to roundoff error, some sets of input data caused normxcorr2  to return a complex-valued matrix of correlation coefficients. ",,Image Processing Toolbox,Other,R14SP2,16 May 2005
232232, Rapid Simulation Target: executable segmentation violations related to Variable Transport Delay block,The Rapid Simulation (RSim) target executable for a model that includes a Variable Transport Delay block with a wide input signal produces a segmentation violation. ,Specify the same width for the block's buffer size parameter and input signal.,Simulink Coder,Other,R14SP2,08 Jun 2005
232112, setm no longer errors after calls to contour3m,"Calling function setm  following a call to contour3m  causes the following error: ??? Error using ==> horzcat All matrices on a row in the bracketed expression must have the same number of rows. Error in ==> setm>setmaxes at 330                      set(children(i),'Vertices',[x y z],'UserData',savepts); Error in ==> setm at 52          msg = setmaxes(varargin{:});  ",,Mapping Toolbox,Other,R14SP2,13 Jun 2005
232107, handlem,"handlem  errored when querying objects created by the functions contourm  and contour3m . The error was: ??? Error using ==> handlem Unrecognized object name:  hggroup  This happened because contourm  and contour3m  were updated to return hggoup  handles, which handlem  did not recognize. ",,Mapping Toolbox,Other,R14SP2,11 Jun 2005
232054, Misleading bus sample time mismatch error,"Simulink reports a bus sample time mismatch error message if a bus passes through a block that changes the bus's sample time, e.g., a Rate Transition or Unit Delay block, and the bus's associated bus object does not, as required, specify the bus's sample time as inherited. The error message is overly verbose and does not help identify the source of the problem. ",,Simulink,Other,R14SP2,01 Apr 2010
232028, VHDL Cosimulation block may fail to apply changes in Ports or Clocks panes,"When either the Ports  or Clocks  pane of the VHDL Cosimulation block is selected, the Apply  button can fail to apply parameter values that were edited.If the Apply  button is clicked, then the next time (and only the next time) the Update  button is clicked, it will ignore any changes on the edit row. ","Any action that causes the VHDL Cosimulation block dialog to refresh after the Apply selection will remove this problem.  You can trigger a dialog refresh by selecting g a different row in the signal list on the Ports or Clocks pane, or by clicking on a tab to change panes.",EDA Simulator Link MQ,Other,R14SP2,10 Jun 2005
231899, pixval errors with binary images,The pixval  function errors when used with a binary image.,,Image Processing Toolbox,Other,R14SP2,14 May 2005
