Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
2434430, Incorrect Code Generation: Option Ensure outport is virtual?not honored in generated code for root Outport block when driven by a signal with storage class,"Incorrect code generated from a model when all of the following conditions are present: The model contains a root Outport block with option Ensure outport is virtual  selected. The signal driving the input port of the root Outport block resolves to a Simulink.Signal  object. The StorageClass ?property of the CoderInfo  property of the Simulink.Signal  object has a value other than Auto .   In this situation the generated code should combine the memory for the root Outport block and the memory specified by the Simulink.Signal  object. However,?the root Outport block incorrectly makes an extra copy of input signal.",,Simulink,Incorrect Code Generation,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 1, R2021b",22 Sep 2021
2433125, Signal Routing distorted with load_system on a model containing Subsystem Reference block,"The input signals to the Subsystem Reference  block is distorted when the following conditions are TRUE:?Subsystem Reference ?block has few input and output signals. load_system ?used before open_system  command to open the model.  The input signal lines to the Subsystem Reference  block have incorrect layout, and when the spacebar is pressed to autofit the same, the zooming turns to 0%.? ",,Simulink,Other,"R2019b Update 9, R2020a Update 8, R2020b Update 7, R2021a Update 6, R2021b",17 Feb 2022
2429203, Computing model checksum during simulation and code generation takes a long time for some model configurations,"For some model configurations, simulation or code generation can take a long time and may appear to be stuck when the status in the lower left corner of the Simulink window displays Compiling:?Computing checksums: Started . For example, a model that contains several Model blocks might display this performance issue.",,Simulink,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 2, R2021b",22 Sep 2021
2428472, Incorrect Code Generation: Incorrect code may be generated in model with multiple n-D Lookup Table blocks with fixed-point Table data?data type and floating point Intermediate results data type,Incorrect code may be generated if all of the following conditions are true: The model has multiple n-D Lookup Table blocks The individual n-D Lookup Table blocks have: Number of table dimensions  set to 1  or 2 . Same input and table data types. Table data  data type parameter is a fixed-point data type. Intermediate results  data type parameter is a floating point data type.  The multiple n-D Lookup Table blocks differ in their fixed-point slope values for the?Table data  data type.  ,Replace each affected n-D Lookup Table block with Prelookup block(s) connected to an Interpolation Using Prelookup block.,Simulink,Incorrect Code Generation,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a, R2021b",22 Sep 2021
2426015, Error when updating or deleting tasks for common job scheduler (CJS) clusters,"After you use the vectorized?createTask() ?syntax to create multiple tasks at the same time on your local cluster or other common job scheduler (CJS) clusters, if you either update a task's?Function ?or?InputArguments , or delete one or more (but not all) of the tasks  then you can see a?'MATLAB:badsubscript' ?error or, in rare cases, can change a task's?InputArguments ?to incorrect values. In the latter case, the task might produce a silent wrong answer if the task runs successfully with the incorrect?InputArguments . ","As a workaround, you canAvoid updating the?Function or InputArguments?properties of tasks after you create them with the vectorized createTask() syntaxAvoid deleting some (but not all of) tasks created with the vectorized?createTask()?syntaxUse the non-vectorized createTask() syntax to create tasks in a loop",Parallel Computing Toolbox,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a, R2021b",19 Oct 2023
2425740, MATLAB may crash when using an S-function with tunable parameters that does not register run-time parameters,"MATLAB might occasionally crash when all of the following conditions are true: You are using an S-function with tunable parameters You do not register any run-time parameters through ssSetNumRunTimeParams , and  The parameters are n ot of type: double, single, integer, boolean, 1D char array or 2D char array?  For example, MATLAB might crash if the tunable parameters are fixed-point, struct, or char arrays of 3 or more dimensions, and no run-time parameter is registered.?  ","Set the number of run-time parameters using ssSetNumRunTimeParams in your S-function with tunable parameters. Also, register the run-time parameters using?ssRegAllTunableParamsAsRunTimeParams, ssRegDlgParamAsRunTimeParam, or ssSetRunTimeParamInfo.?To detect if your Simulink model contains S-functions that could trigger this crash, set the?SfunCompatabilityCheckMsg?Configuration Parameter to?'warning'?or?'error'. Incompatible S-Functions will throw the error (or warning):""S-function ""system"" in ""model"" does not explicitly set the number of run-time parameters using?ssSetNumRunTimeParams. This compatibility diagnostic on the need for S-function upgrades can be set to?none,?warning, or?error?using the Configuration Parameters dialog"".The stacktrace may contain lines similar to:[? 0] 0x00000000fe9ea270 libut.dll+00303728 ut_md5ChecksumRec::~ut_md5ChecksumRec+00000896[? 1] 0x00000000fe9eab7d libut.dll+00306045 ut_md5ChecksumRec::~ut_md5ChecksumRec+00003213[? 2] 0x00000001b825fdc7 sl_compile.dll+03210695 BusConnectionChecker::runChecks+00010407[? 3] 0x00000001b827626c sl_compile.dll+03301996 slcomp::slAddRTParamDataToChecksum+00000700[? 4] 0x00000001b8299a50 sl_compile.dll+03447376 slcomp::BdComputeChecksums+0002582??",Simulink,Other,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 3, R2021b",22 Sep 2021
2422134, Incorrect Code Generation: Greater than expressions that use the duration operator on the left hand side do not return true at the correct simulation step,"Stateflow incorrectly evaluates greater than expressions when all of the following conditions are true: The Stateflow chart uses a fixed sample time The expression includes a duration  operator on the left hand side The right side of the expression evaluates to a value that is not a whole multiple of the chart's sample time  When these conditions are met, Stateflow evaluates the expression as?true  one time step later than expected. ","For charts that include the duration operator on the left side of a greater than expression, ensure that the right side of the expression specifies time that matches sample time of the chart.Alternatively, you can change the sample time of the chart to accommodate all values of time that are used in the chart.",Stateflow,Incorrect Code Generation,"R2019b Update 9, R2020a Update 7, R2020b Update 6, R2021a Update 1, R2021b",22 Sep 2021
2421982, Discrepancy in value for?Override SIL or PIL Mode?between test case and expected report in Simulink Test,"In the IEC Certification Kit test suite for Simulink Test, the information section in test case?SLT_TIT_020? incorrectly specifies?Override SIL or PIL Mode  ?as?1 .? The correct value is?0 . As a result, the validation status fails due to a discrepancy between the?tTIR? baseline report and generated report.? Impacted files include:? <matlabroot>/toolbox/qualkits/iec/sltest/expected_results/tTIR.docx  <matlabroot>/toolbox/qualkits/iec/sltest/expected_results/tTIR.pdf  <matlabroot>/toolbox/qualkits/iec/sltest/expected_results/tTIR.zip   ",,IEC Certification Kit,Other,"R2019b Update 8, R2020a, R2021a",10 Mar 2021
2421208, Wireless Waveform Generator app might transmit a distorted signal constellation from lab instruments and result in incorrect EVM,"The Wireless Waveform Generator app can transmit generated waveforms using lab test instruments supported by the?rfsiggen  function (Instrument Control Toolbox, see https://www.mathworks.com/support/bugreports/details/2413350 ). While using the app in the Transmitter mode, the signal constellation transmitted by an instrument might be distorted, leading to larger-than-expected EVM values. This occurs when provided IQ data values are greater than 1. The operation of the app in the Generator mode is not affected. This issue affects the output of RF instruments from all supported vendors, including: Rohde &amp; Schwarz Keysight   ",,Communications Toolbox,Other,"R2019b Update 8, R2020b Update 5, R2021a",10 Mar 2021
2420217, Override SIL/PIL mode setting might be incorrect in the test result report,"If the model used in a test file is not on the path, the value of Override SIL/PIL mode ?set in the Test Manager might show an incorrect value in the test result report.",,Simulink Test,Other,"R2019b Update 8, R2020b",06 Feb 2024
